pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
AtlanticForest_Ibateguara	chr_Z	1	500000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_Z	500001	1000000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_Z	1000001	1500000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_Z	1500001	2000000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_Z	2000001	2500000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_Z	2500001	3000000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_Z	3000001	3500000	0.0010463378176382662	446	21	20070	0
AtlanticForest_Ibateguara	chr_Z	3500001	4000000	0.002308998302207131	348	34	14725	110
AtlanticForest_Ibateguara	chr_Z	4000001	4500000	0.0	182	0	6830	160
AtlanticForest_Ibateguara	chr_Z	4500001	5000000	0.0024391366376731558	552	53	21729	366
AtlanticForest_Ibateguara	chr_Z	5000001	5500000	0.0	317	0	12820	170
AtlanticForest_Ibateguara	chr_Z	5500001	6000000	0.0	581	0	26145	0
AtlanticForest_Ibateguara	chr_Z	6000001	6500000	0.0016196260569250923	933	68	41985	0
AtlanticForest_Ibateguara	chr_Z	6500001	7000000	0.0024261068121273627	1483	153	63064	486
AtlanticForest_Ibateguara	chr_Z	7000001	7500000	0.001922957632901185	1829	155	80605	200
AtlanticForest_Ibateguara	chr_Z	7500001	8000000	0.001164284567207323	1172	58	49816	344
AtlanticForest_Ibateguara	chr_Z	8000001	8500000	0.0016089829173941324	1347	94	58422	258
AtlanticForest_Ibateguara	chr_Z	8500001	9000000	0.0	225	0	10125	0
AtlanticForest_Ibateguara	chr_Z	9000001	9500000	0.0015783890082024478	900	61	38647	218
AtlanticForest_Ibateguara	chr_Z	9500001	10000000	0.003232699578105309	884	118	36502	396
AtlanticForest_Ibateguara	chr_Z	10000001	10500000	0.002680965147453083	627	73	27229	116
AtlanticForest_Ibateguara	chr_Z	10500001	11000000	0.006401249024199844	165	41	6405	120
AtlanticForest_Ibateguara	chr_Z	11000001	11500000	0.002323844302431737	551	56	24098	82
AtlanticForest_Ibateguara	chr_Z	11500001	12000000	0.0020507871403582846	413	34	16579	236
AtlanticForest_Ibateguara	chr_Z	12000001	12500000	0.002063202778446408	715	60	29081	364
AtlanticForest_Ibateguara	chr_Z	12500001	13000000	0.002171616386899871	396	37	17038	92
AtlanticForest_Ibateguara	chr_Z	13000001	13500000	0.0	170	0	6885	90
AtlanticForest_Ibateguara	chr_Z	13500001	14000000	0.0	422	0	18990	0
AtlanticForest_Ibateguara	chr_Z	14000001	14500000	0.004230902979019358	445	73	17254	326
AtlanticForest_Ibateguara	chr_Z	14500001	15000000	0.0010849124837263126	941	45	41478	102
AtlanticForest_Ibateguara	chr_Z	15000001	15500000	0.00024225458264918846	849	9	37151	124
AtlanticForest_Ibateguara	chr_Z	15500001	16000000	0.0010969494358545758	453	21	19144	146
AtlanticForest_Ibateguara	chr_Z	16000001	16500000	0.0020087884494664155	531	48	23895	0
AtlanticForest_Ibateguara	chr_Z	16500001	17000000	0.0023679417122040073	854	91	38430	0
AtlanticForest_Ibateguara	chr_Z	17000001	17500000	0.006243756243756244	385	100	16016	154
AtlanticForest_Ibateguara	chr_Z	17500001	18000000	0.0013468013468013469	264	16	11880	0
AtlanticForest_Ibateguara	chr_Z	18000001	18500000	0.001280459413316778	612	33	25772	208
AtlanticForest_Ibateguara	chr_Z	18500001	19000000	0.00030648731483058064	679	9	29365	140
AtlanticForest_Ibateguara	chr_Z	19000001	19500000	0.0006587870567719435	1179	34	51610	170
AtlanticForest_Ibateguara	chr_Z	19500001	20000000	0.0017395406433352006	776	59	33917	118
AtlanticForest_Ibateguara	chr_Z	20000001	20500000	0.0012882447665056361	552	32	24840	0
AtlanticForest_Ibateguara	chr_Z	20500001	21000000	0.004673857216230097	990	182	38940	660
AtlanticForest_Ibateguara	chr_Z	21000001	21500000	0.0	492	0	20746	164
AtlanticForest_Ibateguara	chr_Z	21500001	22000000	0.0	256	0	11520	0
AtlanticForest_Ibateguara	chr_Z	22000001	22500000	0.001981599433828733	471	42	21195	0
AtlanticForest_Ibateguara	chr_Z	22500001	23000000	0.0003653190452995616	620	9	24636	384
AtlanticForest_Ibateguara	chr_Z	23000001	23500000	0.0019806594430851684	403	34	17166	114
AtlanticForest_Ibateguara	chr_Z	23500001	24000000	0.0013168724279835392	405	24	18225	0
AtlanticForest_Ibateguara	chr_Z	24000001	24500000	0.0	223	0	9151	104
AtlanticForest_Ibateguara	chr_Z	24500001	25000000	0.0004347826086956522	460	9	20700	0
AtlanticForest_Ibateguara	chr_Z	25000001	25500000	0.0011295753231237101	1023	52	46035	0
AtlanticForest_Ibateguara	chr_Z	25500001	26000000	0.002299898883755973	1196	116	50437	398
AtlanticForest_Ibateguara	chr_Z	26000001	26500000	0.0	413	0	18585	0
AtlanticForest_Ibateguara	chr_Z	26500001	27000000	0.0008632596685082873	670	25	28960	140
AtlanticForest_Ibateguara	chr_Z	27000001	27500000	0.0013391726084910783	617	37	27629	16
AtlanticForest_Ibateguara	chr_Z	27500001	28000000	0.0	232	0	10440	0
AtlanticForest_Ibateguara	chr_Z	28000001	28500000	0.0	172	0	6533	142
AtlanticForest_Ibateguara	chr_Z	28500001	29000000	0.0	79	0	3555	0
AtlanticForest_Ibateguara	chr_Z	29000001	29500000	0.0007936507936507937	252	9	11340	0
AtlanticForest_Ibateguara	chr_Z	29500001	30000000	0.0007661204511598212	575	18	23495	280
AtlanticForest_Ibateguara	chr_Z	30000001	30500000	0.0	315	0	12951	144
AtlanticForest_Ibateguara	chr_Z	30500001	31000000	0.004205170802616551	456	81	19262	148
AtlanticForest_Ibateguara	chr_Z	31000001	31500000	0.008389112003569834	249	94	11205	0
AtlanticForest_Ibateguara	chr_Z	31500001	32000000	0.0014660368138133247	605	36	24556	314
AtlanticForest_Ibateguara	chr_Z	32000001	32500000	0.0010366051182377713	343	16	15435	0
AtlanticForest_Ibateguara	chr_Z	32500001	33000000	0.0008134490238611713	599	21	25816	134
AtlanticForest_Ibateguara	chr_Z	33000001	33500000	0.0008535627710061798	703	25	29289	276
AtlanticForest_Ibateguara	chr_Z	33500001	34000000	0.0	614	0	26814	96
AtlanticForest_Ibateguara	chr_Z	34000001	34500000	0.0	595	0	26775	0
AtlanticForest_Ibateguara	chr_Z	34500001	35000000	0.0019975031210986267	178	16	8010	0
AtlanticForest_Ibateguara	chr_Z	35000001	35500000	0.0	106	0	4770	0
AtlanticForest_Ibateguara	chr_Z	35500001	36000000	0.0023266856600189932	468	49	21060	0
AtlanticForest_Ibateguara	chr_Z	36000001	36500000	0.0008641975308641976	540	21	24300	0
AtlanticForest_Ibateguara	chr_Z	36500001	37000000	0.001855046050704592	758	57	30727	398
AtlanticForest_Ibateguara	chr_Z	37000001	37500000	0.0009224737671522466	625	24	26017	248
AtlanticForest_Ibateguara	chr_Z	37500001	38000000	0.0	736	0	31080	240
AtlanticForest_Ibateguara	chr_Z	38000001	38500000	0.000749063670411985	534	18	24030	0
AtlanticForest_Ibateguara	chr_Z	38500001	39000000	0.0006106870229007634	655	18	29475	0
AtlanticForest_Ibateguara	chr_Z	39000001	39500000	0.0011494252873563218	464	24	20880	0
AtlanticForest_Ibateguara	chr_Z	39500001	40000000	0.00084	582	21	25000	140
AtlanticForest_Ibateguara	chr_Z	40000001	40500000	0.0004637740904874781	483	9	19406	274
AtlanticForest_Ibateguara	chr_Z	40500001	41000000	0.0	213	0	8344	146
AtlanticForest_Ibateguara	chr_Z	41000001	41500000	0.0	549	0	23056	194
AtlanticForest_Ibateguara	chr_Z	41500001	42000000	0.0022311468094600626	249	25	11205	0
AtlanticForest_Ibateguara	chr_Z	42000001	42500000	0.0009282637754344274	1217	50	53864	106
AtlanticForest_Ibateguara	chr_Z	42500001	43000000	0.0011501334976381187	1623	84	73035	0
AtlanticForest_Ibateguara	chr_Z	43000001	43500000	0.0006714789323484975	1222	36	53613	162
AtlanticForest_Ibateguara	chr_Z	43500001	44000000	0.0010845045982994968	527	25	23052	78
AtlanticForest_Ibateguara	chr_Z	44000001	44500000	0.0	55	0	2475	0
AtlanticForest_Ibateguara	chr_Z	44500001	45000000	0.002811244979919679	166	21	7470	0
AtlanticForest_Ibateguara	chr_Z	45000001	45500000	0.0	282	0	12690	0
AtlanticForest_Ibateguara	chr_Z	45500001	46000000	0.0	255	0	10234	146
AtlanticForest_Ibateguara	chr_Z	46000001	46500000	0.002036167167308429	1156	101	49603	314
AtlanticForest_Ibateguara	chr_Z	46500001	47000000	0.0022564102564102562	325	33	14625	0
AtlanticForest_Ibateguara	chr_Z	47000001	47500000	0.0016895316618233426	367	25	14797	228
AtlanticForest_Ibateguara	chr_Z	47500001	48000000	0.0015153811183512653	483	30	19797	228
AtlanticForest_Ibateguara	chr_Z	48000001	48500000	0.003010752688172043	155	21	6975	0
AtlanticForest_Ibateguara	chr_Z	48500001	49000000	0.004880360104240701	469	103	21105	0
AtlanticForest_Ibateguara	chr_Z	49000001	49500000	0.004860923575479341	470	90	18515	310
AtlanticForest_Ibateguara	chr_Z	49500001	50000000	0.002025910326811324	916	76	37514	436
AtlanticForest_Ibateguara	chr_Z	50000001	50500000	0.0028749080698000935	417	43	14957	448
AtlanticForest_Ibateguara	chr_Z	50500001	51000000	0.00048426150121065375	413	9	18585	0
AtlanticForest_Ibateguara	chr_Z	51000001	51500000	0.0015033483668170015	813	55	36585	0
AtlanticForest_Ibateguara	chr_Z	51500001	52000000	0.0	536	0	21519	306
AtlanticForest_Ibateguara	chr_Z	52000001	52500000	0.0020673146670535324	669	57	27572	298
AtlanticForest_Ibateguara	chr_Z	52500001	53000000	0.0023517265114144773	415	41	17434	146
AtlanticForest_Ibateguara	chr_Z	53000001	53500000	0.003870967741935484	457	75	19375	140
AtlanticForest_Ibateguara	chr_Z	53500001	54000000	0.0036281179138321997	147	24	6615	0
AtlanticForest_Ibateguara	chr_Z	54000001	54500000	NA	0	0	0	0
AtlanticForest_Ibateguara	chr_Z	54500001	55000000	0.004010840108401084	410	74	18450	0
AtlanticForest_Ibateguara	chr_Z	55000001	55500000	0.0018615944961554026	852	69	37065	150
AtlanticForest_Ibateguara	chr_Z	55500001	56000000	0.006564112842611615	503	131	19957	340
AtlanticForest_Ibateguara	chr_Z	56000001	56500000	0.006130478543325098	505	134	21858	102
AtlanticForest_Ibateguara	chr_Z	56500001	57000000	0.002782113048788763	329	41	14737	8
AtlanticForest_Ibateguara	chr_Z	57000001	57500000	0.0048323074267962954	398	84	17383	62
AtlanticForest_Ibateguara	chr_Z	57500001	58000000	0.002877654257413746	819	95	33013	452
AtlanticForest_Ibateguara	chr_Z	58000001	58500000	0.004019343088613955	392	64	15923	202
AtlanticForest_Ibateguara	chr_Z	58500001	59000000	0.0024691358024691358	450	50	20250	0
AtlanticForest_Ibateguara	chr_Z	59000001	59500000	0.005147058823529412	816	189	36720	0
AtlanticForest_Ibateguara	chr_Z	59500001	60000000	0.0022311468094600626	498	50	22410	0
AtlanticForest_Ibateguara	chr_Z	60000001	60500000	0.006858022812326535	1320	383	55847	418
AtlanticForest_Ibateguara	chr_Z	60500001	61000000	0.004211982146224933	1133	201	47721	384
AtlanticForest_Ibateguara	chr_Z	61000001	61500000	0.002629931120851597	774	84	31940	340
AtlanticForest_Ibateguara	chr_Z	61500001	62000000	0.004159654526402693	721	131	31493	112
AtlanticForest_Ibateguara	chr_Z	62000001	62500000	0.0060278728842166176	502	125	20737	218
AtlanticForest_Ibateguara	chr_Z	62500001	63000000	0.0052659005512739636	811	192	36461	4
AtlanticForest_Ibateguara	chr_Z	63000001	63500000	0.006379928315412187	310	89	13950	0
AtlanticForest_Ibateguara	chr_Z	63500001	64000000	0.0017103762827822121	294	21	12278	112
AtlanticForest_Ibateguara	chr_Z	64000001	64500000	0.0008542796122884837	713	26	30435	220
AtlanticForest_Ibateguara	chr_Z	64500001	65000000	0.005978784956605593	561	124	20740	530
AtlanticForest_Ibateguara	chr_Z	65000001	65500000	0.0	155	0	6975	0
AtlanticForest_Ibateguara	chr_Z	65500001	66000000	0.003631886734379809	361	59	16245	0
AtlanticForest_Ibateguara	chr_Z	66000001	66500000	0.0018045584716174336	571	46	25491	24
AtlanticForest_Ibateguara	chr_Z	66500001	67000000	0.0	609	0	27405	0
AtlanticForest_Ibateguara	chr_Z	67000001	67500000	0.0	766	0	33314	136
AtlanticForest_Ilheus	chr_Z	1	500000	NA	0	0	0	0
AtlanticForest_Ilheus	chr_Z	500001	1000000	NA	0	0	0	0
AtlanticForest_Ilheus	chr_Z	1000001	1500000	NA	0	0	0	0
AtlanticForest_Ilheus	chr_Z	1500001	2000000	NA	0	0	0	0
AtlanticForest_Ilheus	chr_Z	2000001	2500000	NA	0	0	0	0
AtlanticForest_Ilheus	chr_Z	2500001	3000000	NA	0	0	0	0
AtlanticForest_Ilheus	chr_Z	3000001	3500000	0.002441454907822621	446	49	20070	0
AtlanticForest_Ilheus	chr_Z	3500001	4000000	0.0	348	0	15660	0
AtlanticForest_Ilheus	chr_Z	4000001	4500000	0.0	182	0	8190	0
AtlanticForest_Ilheus	chr_Z	4500001	5000000	0.0038650590261731714	552	92	23803	122
AtlanticForest_Ilheus	chr_Z	5000001	5500000	0.0014721345951629863	317	21	14265	0
AtlanticForest_Ilheus	chr_Z	5500001	6000000	0.00034423407917383823	581	9	26145	0
AtlanticForest_Ilheus	chr_Z	6000001	6500000	0.002238894843396451	933	94	41985	0
AtlanticForest_Ilheus	chr_Z	6500001	7000000	0.002127854999693834	1483	139	65324	166
AtlanticForest_Ilheus	chr_Z	7000001	7500000	0.0014027661564207314	1829	114	81268	122
AtlanticForest_Ilheus	chr_Z	7500001	8000000	0.0020288286895698885	1172	105	51754	116
AtlanticForest_Ilheus	chr_Z	8000001	8500000	0.0017357054641343168	1347	104	59918	82
AtlanticForest_Ilheus	chr_Z	8500001	9000000	0.0	225	0	10125	0
AtlanticForest_Ilheus	chr_Z	9000001	9500000	0.002148148148148148	900	87	40500	0
AtlanticForest_Ilheus	chr_Z	9500001	10000000	0.007114127702362996	884	283	39780	0
AtlanticForest_Ilheus	chr_Z	10000001	10500000	0.0017012227538543328	627	48	28215	0
AtlanticForest_Ilheus	chr_Z	10500001	11000000	0.0056565656565656566	165	42	7425	0
AtlanticForest_Ilheus	chr_Z	11000001	11500000	0.0007469499543530584	551	18	24098	82
AtlanticForest_Ilheus	chr_Z	11500001	12000000	0.00258272800645682	413	48	18585	0
AtlanticForest_Ilheus	chr_Z	12000001	12500000	0.0015170503264956138	715	46	30322	218
AtlanticForest_Ilheus	chr_Z	12500001	13000000	0.00409652076318743	396	73	17820	0
AtlanticForest_Ilheus	chr_Z	13000001	13500000	0.001176470588235294	170	9	7650	0
AtlanticForest_Ilheus	chr_Z	13500001	14000000	0.0	422	0	18990	0
AtlanticForest_Ilheus	chr_Z	14000001	14500000	0.0023108610469205265	445	46	19906	14
AtlanticForest_Ilheus	chr_Z	14500001	15000000	0.0007556972487897036	941	32	42345	0
AtlanticForest_Ilheus	chr_Z	15000001	15500000	0.000677892567585889	849	25	36879	156
AtlanticForest_Ilheus	chr_Z	15500001	16000000	0.0	453	0	19450	110
AtlanticForest_Ilheus	chr_Z	16000001	16500000	0.0022411671647038145	531	51	22756	134
AtlanticForest_Ilheus	chr_Z	16500001	17000000	0.003676775495535344	854	133	36173	290
AtlanticForest_Ilheus	chr_Z	17000001	17500000	0.0021356421356421356	385	37	17325	0
AtlanticForest_Ilheus	chr_Z	17500001	18000000	0.004461279461279461	264	53	11880	0
AtlanticForest_Ilheus	chr_Z	18000001	18500000	0.0012514220705346986	612	33	26370	156
AtlanticForest_Ilheus	chr_Z	18500001	19000000	0.000589101620029455	679	18	30555	0
AtlanticForest_Ilheus	chr_Z	19000001	19500000	0.0009279127761990373	1179	48	51729	156
AtlanticForest_Ilheus	chr_Z	19500001	20000000	0.0011741122565864833	776	41	34920	0
AtlanticForest_Ilheus	chr_Z	20000001	20500000	0.0030595813204508855	552	76	24840	0
AtlanticForest_Ilheus	chr_Z	20500001	21000000	0.004932907926594709	990	218	44193	42
AtlanticForest_Ilheus	chr_Z	21000001	21500000	0.0	492	0	20370	236
AtlanticForest_Ilheus	chr_Z	21500001	22000000	0.0	256	0	11520	0
AtlanticForest_Ilheus	chr_Z	22000001	22500000	0.003963198867657466	471	84	21195	0
AtlanticForest_Ilheus	chr_Z	22500001	23000000	0.0003225806451612903	620	9	27900	0
AtlanticForest_Ilheus	chr_Z	23000001	23500000	0.003418803418803419	403	62	18135	0
AtlanticForest_Ilheus	chr_Z	23500001	24000000	0.0004938271604938272	405	9	18225	0
AtlanticForest_Ilheus	chr_Z	24000001	24500000	0.0	223	0	10035	0
AtlanticForest_Ilheus	chr_Z	24500001	25000000	0.0	460	0	20700	0
AtlanticForest_Ilheus	chr_Z	25000001	25500000	0.0004026035026504731	1023	18	44709	156
AtlanticForest_Ilheus	chr_Z	25500001	26000000	0.0007808723459636337	1196	42	53786	4
AtlanticForest_Ilheus	chr_Z	26000001	26500000	0.0	413	0	18585	0
AtlanticForest_Ilheus	chr_Z	26500001	27000000	0.0018262717492362863	670	55	30116	4
AtlanticForest_Ilheus	chr_Z	27000001	27500000	0.0018008283810552854	617	50	27765	0
AtlanticForest_Ilheus	chr_Z	27500001	28000000	0.002011494252873563	232	21	10440	0
AtlanticForest_Ilheus	chr_Z	28000001	28500000	0.0020671834625322996	172	16	7740	0
AtlanticForest_Ilheus	chr_Z	28500001	29000000	0.0	79	0	3555	0
AtlanticForest_Ilheus	chr_Z	29000001	29500000	0.0007936507936507937	252	9	11340	0
AtlanticForest_Ilheus	chr_Z	29500001	30000000	0.0016231884057971015	575	42	25875	0
AtlanticForest_Ilheus	chr_Z	30000001	30500000	0.002892416225749559	315	41	14175	0
AtlanticForest_Ilheus	chr_Z	30500001	31000000	0.004093567251461989	456	84	20520	0
AtlanticForest_Ilheus	chr_Z	31000001	31500000	0.004016064257028112	249	45	11205	0
AtlanticForest_Ilheus	chr_Z	31500001	32000000	0.0006611570247933885	605	18	27225	0
AtlanticForest_Ilheus	chr_Z	32000001	32500000	0.0029154518950437317	343	45	15435	0
AtlanticForest_Ilheus	chr_Z	32500001	33000000	0.0025598219254312745	599	69	26955	0
AtlanticForest_Ilheus	chr_Z	33000001	33500000	0.0005689900426742532	703	18	31635	0
AtlanticForest_Ilheus	chr_Z	33500001	34000000	0.0016782277914522265	614	45	26814	96
AtlanticForest_Ilheus	chr_Z	34000001	34500000	0.000896358543417367	595	24	26775	0
AtlanticForest_Ilheus	chr_Z	34500001	35000000	0.0	178	0	8010	0
AtlanticForest_Ilheus	chr_Z	35000001	35500000	0.00440251572327044	106	21	4770	0
AtlanticForest_Ilheus	chr_Z	35500001	36000000	0.00042735042735042735	468	9	21060	0
AtlanticForest_Ilheus	chr_Z	36000001	36500000	0.00037037037037037035	540	9	24300	0
AtlanticForest_Ilheus	chr_Z	36500001	37000000	0.0007915567282321899	758	27	34110	0
AtlanticForest_Ilheus	chr_Z	37000001	37500000	0.00032	625	9	28125	0
AtlanticForest_Ilheus	chr_Z	37500001	38000000	0.001278453383224197	736	41	32070	140
AtlanticForest_Ilheus	chr_Z	38000001	38500000	0.0	534	0	24030	0
AtlanticForest_Ilheus	chr_Z	38500001	39000000	0.00031914893617021275	655	9	28200	150
